player1 clans,player1 is_winner,player1 lvl1_played,player1 lvl2_played,player1 lvl3_played,player1 cards_drawn,player1 cards_captured,player1 cards_destroyed,player1 cards_sacrificed,player1 cards_shifted,player1 force_of_will,player1 activation_tokens,player1 clan_most_played,player1 clan_most_played_last_5_turns,player1 is_first_player,player2 clans,player2 is_winner,player2 lvl1_played,player2 lvl2_played,player2 lvl3_played,player2 cards_drawn,player2 cards_captured,player2 cards_destroyed,player2 cards_sacrificed,player2 cards_shifted,player2 force_of_will,player2 activation_tokens,player2 clan_most_played,player2 clan_most_played_last_5_turns,player2 is_first_player,id,average_rank,creation_time,creation_time_month,creation_time_day,creation_time_year,Abunakkashii,duration_min,clan_passive_1,clan_passive_2,victory_condition,nb_of_rounds,clans_selected_1,clans_selected_2,clans_selected_3,clans_selected_4,clans_selected_5,clans_selected_6,clans_banned_1
["Abhilasha" "Xi'an" "Narashima"],true,11,11,7,40,2,2,13,4,0,4,Xi'an,Narashima,false,["Phoenix" "Goan-Sul" "Tomorrow"],false,13,8,6,49,2,1,13,4,0,2,Phoenix,Tomorrow,true,493405491,79,Created 03/29/2024 at 21:11,3,29,2024,false,56,Galmi,Justice,Conceded,3,Phoenix,Abhilasha,Xi'an,Goan-Sul,Tomorrow,Narashima,Abunakkashii
["Xi'an" "Galmi" "Justice"],true,4,3,2,25,4,0,0,0,0,5,Xi'an,Xi'an,false,["Abhilasha" "Phoenix" "Narashima"],false,7,3,2,20,1,0,0,2,0,3,Phoenix,Phoenix,true,495614669,79,Created 04/04/2024 at 11:01,4,4,2024,false,23,Tomorrow,Goan-Sul,Unlocking 5 Activation tokens,1,Abhilasha,Xi'an,Galmi,Phoenix,Narashima,Justice,Abunakkashii
["Abhilasha" "Justice" "Galmi"],true,9,13,6,35,1,1,8,6,0,2,Galmi,Justice,true,["Xi'an" "Tomorrow" "Goan-Sul"],false,11,5,5,26,3,0,6,0,0,2,Goan-Sul,Xi'an,false,500941197,79,Created today at 11:25,true,51,Abunakkashii,Phoenix,Conceded,2,Abhilasha,Xi'an,Tomorrow,Justice,Galmi,Goan-Sul,Narashima
["Abhilasha" "Justice" "Goan-Sul"],true,11,13,3,31,18,5,8,3,1,2,Abhilasha,Abhilasha,true,["Galmi" "Xi'an" "Narashima"],false,13,11,5,38,4,2,9,4,0,3,Galmi,Galmi,false,493583038,79,Created 03/30/2024 at 10:00,3,30,2024,true,57,Tomorrow,Phoenix,Controlling 2 Supremacy tokens,3,Abhilasha,Galmi,Xi'an,Justice,Goan-Sul,Narashima,Abunakkashii
["Xi'an" "Narashima" "Tomorrow"],true,6,6,4,37,2,0,0,1,0,5,Tomorrow,Tomorrow,true,["Galmi" "Goan-Sul" "Abhilasha"],false,6,5,3,17,5,2,0,1,0,2,Abhilasha,Galmi,false,495621305,79,Created 04/04/2024 at 11:25,4,4,2024,false,38,Phoenix,Justice,Unlocking 5 Activation tokens,1,Xi'an,Galmi,Goan-Sul,Narashima,Tomorrow,Abhilasha,Abunakkashii
["Abhilasha" "Narashima" "Phoenix"],true,7,3,2,17,2,0,1,0,0,2,Phoenix,Abhilasha,true,["Justice" "Tomorrow" "Galmi"],false,5,2,1,12,0,0,0,0,1,2,Justice,Galmi,false,494847727,79,Created 04/02/2024 at 14:04,4,2,2024,false,7104,Goan-Sul,Xi'an,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Justice,Tomorrow,Narashima,Phoenix,Galmi,Abunakkashii
["Xi'an" "Narashima" "Phoenix"],true,6,5,3,18,0,1,7,0,0,2,Phoenix,Phoenix,true,["Abhilasha" "Abunakkashii" "Goan-Sul"],false,9,3,1,18,2,1,6,0,0,2,Goan-Sul,Goan-Sul,false,494402451,78,Created 04/01/2024 at 12:24,4,1,2024,true,26,Galmi,Tomorrow,Controlling 2 Supremacy tokens,2,Xi'an,Abhilasha,Abunakkashii,Narashima,Phoenix,Goan-Sul,Justice
["Galmi" "Narashima" "Phoenix"],true,13,6,5,31,0,0,5,2,0,2,Galmi,Narashima,true,["Xi'an" "Goan-Sul" "Abhilasha"],false,12,8,2,28,7,5,6,3,2,2,Goan-Sul,Abhilasha,false,496615749,78,Created 04/06/2024 at 21:12,4,6,2024,false,42,Tomorrow,Justice,Controlling 2 Supremacy tokens,2,Galmi,Xi'an,Goan-Sul,Narashima,Phoenix,Abhilasha,Abunakkashii
["Galmi" "Xi'an" "Goan-Sul"],true,13,9,5,29,3,5,5,7,0,2,Goan-Sul,Galmi,false,["Tomorrow" "Abunakkashii" "Narashima"],false,15,7,3,47,3,1,2,2,0,2,Abunakkashii,Tomorrow,true,497493934,78,Created 04/08/2024 at 23:47,4,8,2024,true,65,Justice,Phoenix,Controlling 2 Supremacy tokens,2,Tomorrow,Galmi,Xi'an,Abunakkashii,Narashima,Goan-Sul,Abhilasha
["Goan-Sul" "Galmi" "Justice"],true,9,7,5,21,1,6,1,3,0,3,Justice,Justice,true,["Abunakkashii" "Narashima" "Phoenix"],false,10,8,4,25,1,2,0,4,0,2,Narashima,Abunakkashii,false,500523617,77,Created today at 11:21,true,141,Abhilasha,Xi'an,Winning a Great Battle by more than 10 points (Goan-Sul),1,Goan-Sul,Abunakkashii,Narashima,Galmi,Justice,Phoenix,Tomorrow
["Phoenix" "Galmi" "Xi'an"],true,11,7,2,20,0,3,5,3,0,2,Galmi,Phoenix,true,["Goan-Sul" "Narashima" "Tomorrow"],false,9,4,1,31,0,4,3,1,0,2,Goan-Sul,Tomorrow,false,501778494,77,Created yesterday at 16:16,true,38,Abhilasha,Abunakkashii,Controlling 2 Supremacy tokens,2,Phoenix,Goan-Sul,Narashima,Galmi,Xi'an,Tomorrow,Justice
["Abhilasha" "Narashima" "Phoenix"],true,8,7,4,30,4,0,4,1,0,5,Abhilasha,Phoenix,true,["Goan-Sul" "Xi'an" "Tomorrow"],false,8,8,2,23,3,1,4,1,0,2,Xi'an,Xi'an,false,498303924,77,Created yesterday at 22:18,true,35,Abunakkashii,Justice,Unlocking 5 Activation tokens,2,Abhilasha,Goan-Sul,Xi'an,Narashima,Phoenix,Tomorrow,Galmi
["Abhilasha" "Xi'an" "Tomorrow"],true,11,4,2,35,10,0,7,2,1,2,Xi'an,Xi'an,true,["Narashima" "Justice" "Abunakkashii"],false,9,4,1,19,1,0,4,1,0,2,Narashima,Justice,false,498968478,76,Created yesterday at 15:30,true,27,Phoenix,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),2,Abhilasha,Narashima,Justice,Xi'an,Tomorrow,Abunakkashii,Galmi
["Galmi" "Tomorrow" "Justice"],true,8,5,3,39,0,0,7,3,0,5,Galmi,Tomorrow,true,["Xi'an" "Abhilasha" "Phoenix"],false,9,8,4,33,3,0,8,4,1,2,Abhilasha,Phoenix,false,495066795,75,Created 04/02/2024 at 23:51,4,2,2024,false,38,Narashima,Goan-Sul,Unlocking 5 Activation tokens,2,Galmi,Xi'an,Abhilasha,Tomorrow,Justice,Phoenix,Abunakkashii
["Galmi" "Narashima" "Phoenix"],true,8,6,4,28,0,0,10,1,0,2,Narashima,Narashima,true,["Abhilasha" "Xi'an" "Justice"],false,6,5,2,24,5,0,6,0,0,2,Justice,Justice,false,495733947,75,Created 04/04/2024 at 17:33,4,4,2024,false,33,Goan-Sul,Tomorrow,Winning a Great Battle by more than 10 points (Goan-Sul),2,Galmi,Abhilasha,Xi'an,Narashima,Phoenix,Justice,Abunakkashii
["Goan-Sul" "Tomorrow" "Galmi"],true,1,1,0,10,0,0,0,0,0,2,Galmi,Galmi,true,["Abhilasha" "Xi'an" "Narashima"],false,2,1,0,11,0,0,2,0,0,2,Narashima,Narashima,false,493881642,75,Created 03/31/2024 at 01:31,3,31,2024,true,250,Abunakkashii,Phoenix,Controlling 2 Supremacy tokens,1,Goan-Sul,Abhilasha,Xi'an,Tomorrow,Galmi,Narashima,Justice
["Galmi" "Narashima" "Abhilasha"],true,7,4,3,13,1,0,5,1,1,2,Abhilasha,Galmi,true,["Tomorrow" "Xi'an" "Justice"],false,6,2,1,13,0,0,1,2,0,2,Xi'an,Justice,false,494939212,75,Created 04/02/2024 at 18:08,4,2,2024,false,24,Phoenix,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),1,Galmi,Tomorrow,Xi'an,Narashima,Abhilasha,Justice,Abunakkashii
["Justice" "Narashima" "Galmi"],true,13,7,5,32,1,1,2,8,0,2,Galmi,Narashima,false,["Xi'an" "Tomorrow" "Abhilasha"],false,10,11,6,50,7,0,4,7,1,2,Xi'an,Abhilasha,true,500097590,75,Created today at 10:22,true,49,Phoenix,Abunakkashii,Controlling 15 cards face up,2,Xi'an,Justice,Narashima,Tomorrow,Abhilasha,Galmi,Goan-Sul
["Tomorrow" "Galmi" "Justice"],true,7,8,5,41,2,0,3,2,0,2,Galmi,Justice,false,["Abhilasha" "Narashima" "Abunakkashii"],false,8,6,4,21,3,1,1,2,0,2,Abunakkashii,Abunakkashii,true,495251703,75,Created 04/03/2024 at 13:44,4,3,2024,true,36,Phoenix,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Tomorrow,Galmi,Narashima,Abunakkashii,Justice,Xi'an
["Abhilasha" "Xi'an" "Narashima"],true,12,5,4,29,5,1,6,1,4,2,Narashima,Xi'an,false,["Galmi" "Justice" "Goan-Sul"],false,11,5,0,20,0,1,5,3,0,2,Galmi,Galmi,true,497680004,75,Created 04/09/2024 at 13:56,4,9,2024,false,25,Tomorrow,Phoenix,Controlling 2 Supremacy tokens,2,Galmi,Abhilasha,Xi'an,Justice,Goan-Sul,Narashima,Abunakkashii
["Galmi" "Narashima" "Phoenix"],true,7,7,6,24,0,0,8,1,0,3,Galmi,Phoenix,true,["Abhilasha" "Xi'an" "Justice"],false,6,4,5,27,6,0,6,1,0,2,Xi'an,Xi'an,false,496050264,75,Created 04/05/2024 at 13:21,4,5,2024,false,27,Tomorrow,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),2,Galmi,Abhilasha,Xi'an,Narashima,Phoenix,Justice,Abunakkashii
["Narashima" "Galmi" "Tomorrow"],true,6,3,3,28,0,0,3,0,0,3,Narashima,Narashima,false,["Phoenix" "Abhilasha" "Justice"],false,7,3,0,19,7,0,2,0,0,2,Abhilasha,Abhilasha,true,500742172,75,Created 04/16/2024 at 21:43,4,16,2024,true,5228,Abunakkashii,Xi'an,Controlling 2 Supremacy tokens,2,Phoenix,Narashima,Galmi,Abhilasha,Justice,Tomorrow,Goan-Sul
["Galmi" "Abhilasha" "Narashima"],true,3,1,1,8,2,0,1,0,0,2,Abhilasha,Abhilasha,true,["Abunakkashii" "Tomorrow" "Justice"],false,4,0,0,14,0,0,0,0,0,2,Abunakkashii,Abunakkashii,false,497493301,74,Created 04/08/2024 at 23:36,4,8,2024,true,10,Phoenix,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),1,Galmi,Abunakkashii,Tomorrow,Abhilasha,Narashima,Justice,Xi'an
["Abhilasha" "Xi'an" "Goan-Sul"],true,16,5,4,33,12,2,11,3,0,3,Goan-Sul,Xi'an,true,["Narashima" "Abunakkashii" "Phoenix"],false,15,10,6,43,1,1,15,3,0,2,Phoenix,Narashima,false,500532479,74,Created today at 12:13,true,61,Justice,Tomorrow,Controlling 2 Supremacy tokens,3,Abhilasha,Narashima,Abunakkashii,Xi'an,Goan-Sul,Phoenix,Galmi
["Galmi" "Narashima" "Phoenix"],true,8,4,3,22,0,0,4,1,0,2,Phoenix,Phoenix,false,["Goan-Sul" "Tomorrow" "Abhilasha"],false,7,3,1,31,4,0,3,0,1,2,Goan-Sul,Goan-Sul,true,499168910,73,Created 04/13/2024 at 00:12,4,13,2024,false,4152,Justice,Xi'an,Controlling 2 Supremacy tokens,2,Goan-Sul,Galmi,Narashima,Tomorrow,Abhilasha,Phoenix,Abunakkashii
["Abhilasha" "Galmi" "Xi'an"],true,8,7,5,22,1,0,6,0,1,2,Xi'an,Galmi,true,["Justice" "Phoenix" "Goan-Sul"],false,9,5,4,25,1,1,3,1,0,2,Phoenix,Goan-Sul,false,493698898,73,Created 03/30/2024 at 16:14,3,30,2024,true,21,Narashima,Abunakkashii,Controlling 15 cards face up,2,Abhilasha,Justice,Phoenix,Galmi,Xi'an,Goan-Sul,Tomorrow
["Xi'an" "Tomorrow" "Phoenix"],true,4,1,1,10,0,0,0,0,0,2,Xi'an,Xi'an,false,["Galmi" "Abhilasha" "Narashima"],false,4,1,0,11,0,0,0,0,0,2,Narashima,Galmi,true,497671240,73,Created 04/09/2024 at 13:13,4,9,2024,false,9,Goan-Sul,Justice,Conceded,1,Galmi,Xi'an,Tomorrow,Abhilasha,Narashima,Phoenix,Abunakkashii
["Xi'an" "Abhilasha" "Phoenix"],true,12,7,4,32,3,0,10,0,0,2,Phoenix,Phoenix,false,["Galmi" "Narashima" "Tomorrow"],false,6,8,3,30,0,2,9,1,0,2,Galmi,Narashima,true,496692638,73,Created 04/07/2024 at 01:10,4,7,2024,false,28,Justice,Goan-Sul,Controlling 2 Supremacy tokens,3,Galmi,Xi'an,Abhilasha,Narashima,Tomorrow,Phoenix,Abunakkashii
["Xi'an" "Goan-Sul" "Abhilasha"],true,7,8,3,17,4,1,6,1,0,2,Xi'an,Abhilasha,true,["Galmi" "Tomorrow" "Narashima"],false,6,6,1,21,1,0,6,0,0,2,Galmi,Tomorrow,false,494496265,73,Created 04/01/2024 at 17:04,4,1,2024,true,14207,Phoenix,Abunakkashii,Controlling 2 Supremacy tokens,2,Xi'an,Galmi,Tomorrow,Goan-Sul,Abhilasha,Narashima,Justice
["Abhilasha" "Justice" "Abunakkashii"],true,15,10,6,37,5,1,12,8,0,3,Abhilasha,Abhilasha,false,["Narashima" "Galmi" "Phoenix"],false,14,11,5,43,0,1,14,4,0,2,Phoenix,Narashima,true,502127926,72,Created 4 hours ago,true,56,Xi'an,Tomorrow,Turn over 3 Clan tiles (Justice),3,Narashima,Abhilasha,Justice,Galmi,Phoenix,Abunakkashii,Goan-Sul
["Xi'an" "Galmi" "Tomorrow"],true,11,7,2,33,2,2,4,2,0,2,Xi'an,Xi'an,false,["Goan-Sul" "Narashima" "Abhilasha"],false,6,4,3,21,3,3,2,0,0,2,Abhilasha,Goan-Sul,true,493271900,72,Created 03/29/2024 at 15:13,3,29,2024,false,1222,Justice,Phoenix,Controlling 2 Supremacy tokens,2,Goan-Sul,Xi'an,Galmi,Narashima,Abhilasha,Tomorrow,Abunakkashii
["Abhilasha" "Narashima" "Xi'an"],true,11,12,3,35,14,1,10,3,0,2,Xi'an,Xi'an,true,["Goan-Sul" "Galmi" "Phoenix"],false,13,10,3,37,3,7,11,2,0,4,Goan-Sul,Goan-Sul,false,493289480,71,Created 03/29/2024 at 15:43,3,29,2024,false,65,Justice,Tomorrow,Conceded,3,Abhilasha,Goan-Sul,Galmi,Narashima,Xi'an,Phoenix,Abunakkashii
["Xi'an" "Abhilasha" "Narashima"],true,9,3,1,10,9,0,5,0,0,2,Abhilasha,Abhilasha,false,["Goan-Sul" "Galmi" "Justice"],false,8,1,0,12,0,0,5,0,0,2,Galmi,Goan-Sul,true,498248040,71,Created yesterday at 19:44,false,24,Tomorrow,Phoenix,Controlling 2 Supremacy tokens,2,Goan-Sul,Xi'an,Abhilasha,Galmi,Justice,Narashima,Abunakkashii
["Galmi" "Abhilasha" "Narashima"],true,7,7,5,24,2,0,4,0,0,2,Narashima,Abhilasha,true,["Tomorrow" "Goan-Sul" "Phoenix"],false,8,10,2,34,3,0,3,3,0,2,Tomorrow,Tomorrow,false,498651279,71,Created yesterday at 20:10,true,44,Abunakkashii,Xi'an,Controlling 15 cards face up,2,Galmi,Tomorrow,Goan-Sul,Abhilasha,Narashima,Phoenix,Justice
["Tomorrow" "Justice" "Abhilasha"],true,7,7,2,22,4,0,3,1,0,2,Justice,Tomorrow,false,["Xi'an" "Narashima" "Goan-Sul"],false,8,7,3,35,6,0,5,1,0,2,Narashima,Narashima,true,501848554,71,Created yesterday at 19:28,false,23,Galmi,Phoenix,Conceded,2,Xi'an,Tomorrow,Justice,Narashima,Goan-Sul,Abhilasha,Abunakkashii
["Xi'an" "Tomorrow" "Justice"],true,10,6,7,33,2,2,3,4,0,3,Xi'an,Justice,false,["Phoenix" "Narashima" "Galmi"],false,15,5,3,27,0,1,4,8,0,2,Phoenix,Phoenix,true,497292264,71,Created 04/08/2024 at 14:50,4,8,2024,false,64,Goan-Sul,Abhilasha,Conceded,2,Phoenix,Xi'an,Tomorrow,Narashima,Galmi,Justice,Abunakkashii
["Abhilasha" "Xi'an" "Tomorrow"],true,10,3,1,28,1,0,3,1,1,2,Tomorrow,Xi'an,true,["Phoenix" "Narashima" "Goan-Sul"],false,6,4,1,23,0,2,2,1,0,2,Goan-Sul,Goan-Sul,false,496068733,70,Created 04/05/2024 at 13:49,4,5,2024,true,4086,Abunakkashii,Justice,Controlling 2 Supremacy tokens,2,Abhilasha,Phoenix,Narashima,Xi'an,Tomorrow,Goan-Sul,Galmi
["Abhilasha" "Goan-Sul" "Xi'an"],true,12,3,3,21,6,2,6,2,0,4,Goan-Sul,Goan-Sul,true,["Narashima" "Tomorrow" "Galmi"],false,10,7,3,24,1,0,4,3,0,2,Narashima,Narashima,false,494387478,70,Created 04/01/2024 at 11:38,4,1,2024,false,1392,Justice,Phoenix,Controlling 2 Supremacy tokens,2,Abhilasha,Narashima,Tomorrow,Goan-Sul,Xi'an,Galmi,Abunakkashii
["Abhilasha" "Xi'an" "Justice"],true,5,5,3,22,4,0,6,0,0,2,Justice,Justice,true,["Phoenix" "Tomorrow" "Abunakkashii"],false,6,4,3,27,0,0,5,0,0,2,Phoenix,Tomorrow,false,498870906,69,Created 04/12/2024 at 10:04,4,12,2024,true,3622,Narashima,Goan-Sul,Turn over 3 Clan tiles (Justice),2,Abhilasha,Phoenix,Tomorrow,Xi'an,Justice,Abunakkashii,Galmi
["Goan-Sul" "Narashima" "Phoenix"],true,3,3,2,10,0,2,0,0,0,2,Phoenix,Phoenix,true,["Abhilasha" "Tomorrow" "Justice"],false,5,0,0,9,1,0,0,0,0,2,Abhilasha,Abhilasha,false,494869775,69,Created 04/02/2024 at 15:00,4,2,2024,true,21,Galmi,Xi'an,Winning a Great Battle by more than 10 points (Goan-Sul),1,Goan-Sul,Abhilasha,Tomorrow,Narashima,Phoenix,Justice,Abunakkashii
["Galmi" "Narashima" "Abhilasha"],true,3,2,2,9,2,0,1,0,0,2,Narashima,Narashima,false,["Phoenix" "Tomorrow" "Justice"],false,3,0,0,12,0,0,1,0,0,2,Phoenix,Phoenix,true,501780254,69,Created yesterday at 16:41,true,8,Goan-Sul,Xi'an,Winning a Great Battle by more than 10 points (Goan-Sul),1,Phoenix,Galmi,Narashima,Tomorrow,Justice,Abhilasha,Abunakkashii
["Goan-Sul" "Phoenix" "Justice"],true,16,10,6,51,7,16,13,7,1,4,Goan-Sul,Goan-Sul,false,["Xi'an" "Narashima" "Abunakkashii"],false,17,15,5,48,4,5,10,5,0,2,Xi'an,Abunakkashii,true,502615099,69,Created 2 hours ago,true,76,Tomorrow,Galmi,Controlling 2 Supremacy tokens,3,Xi'an,Goan-Sul,Phoenix,Narashima,Abunakkashii,Justice,Abhilasha
["Galmi" "Abhilasha" "Narashima"],true,9,6,5,24,4,0,4,2,0,3,Galmi,Galmi,false,["Xi'an" "Phoenix" "Goan-Sul"],false,11,9,5,34,2,1,5,4,0,2,Phoenix,Phoenix,true,498644691,69,Created 04/11/2024 at 19:21,4,11,2024,true,11770,Abunakkashii,Justice,Controlling 2 Supremacy tokens,2,Xi'an,Galmi,Abhilasha,Phoenix,Goan-Sul,Narashima,Tomorrow
["Goan-Sul" "Xi'an" "Justice"],true,5,3,3,16,1,4,0,0,0,3,Xi'an,Xi'an,true,["Tomorrow" "Phoenix" "Abhilasha"],false,5,4,1,29,0,0,0,0,0,2,Tomorrow,Tomorrow,false,498706580,69,Created 04/11/2024 at 21:53,4,11,2024,true,7087,Abunakkashii,Narashima,Winning a Great Battle by more than 10 points (Goan-Sul),1,Goan-Sul,Tomorrow,Phoenix,Xi'an,Justice,Abhilasha,Galmi
["Abhilasha" "Narashima" "Xi'an"],true,8,2,1,11,4,0,0,3,0,2,Xi'an,Narashima,false,["Tomorrow" "Phoenix" "Galmi"],false,6,2,0,17,0,0,2,1,0,2,Phoenix,Phoenix,true,497048474,68,Created 04/07/2024 at 21:48,4,7,2024,true,15,Goan-Sul,Abunakkashii,Winning a Great Battle by more than 10 points (Goan-Sul),1,Tomorrow,Abhilasha,Narashima,Phoenix,Galmi,Xi'an,Justice
["Abhilasha" "Phoenix" "Narashima"],true,8,5,3,23,1,0,5,1,1,2,Abhilasha,Phoenix,true,["Justice" "Xi'an" "Goan-Sul"],false,8,2,1,18,3,0,2,1,0,2,Xi'an,Xi'an,false,495176068,68,Created 04/03/2024 at 08:46,4,3,2024,false,7922,Tomorrow,Galmi,Controlling 2 Supremacy tokens,2,Abhilasha,Justice,Xi'an,Phoenix,Narashima,Goan-Sul,Abunakkashii
["Xi'an" "Galmi" "Tomorrow"],true,7,1,2,15,1,1,5,0,0,2,Xi'an,Galmi,true,["Goan-Sul" "Abhilasha" "Justice"],false,6,2,0,21,3,2,4,0,0,2,Goan-Sul,Goan-Sul,false,498142265,68,Created yesterday at 15:28,true,20,Phoenix,Narashima,Controlling 2 Supremacy tokens,2,Xi'an,Goan-Sul,Abhilasha,Galmi,Tomorrow,Justice,Abunakkashii
["Tomorrow" "Abunakkashii" "Galmi"],true,5,3,1,19,0,1,0,0,0,2,Galmi,Galmi,true,["Xi'an" "Abhilasha" "Phoenix"],false,3,1,1,10,0,1,0,0,0,2,Phoenix,Xi'an,false,496831493,68,Created 04/07/2024 at 11:49,4,7,2024,true,9,Goan-Sul,Narashima,Winning a Great Battle by more than 10 points (Goan-Sul),1,Tomorrow,Xi'an,Abhilasha,Abunakkashii,Galmi,Phoenix,Justice
["Justice" "Narashima" "Goan-Sul"],true,8,6,3,30,3,1,4,0,0,3,Narashima,Goan-Sul,false,["Tomorrow" "Xi'an" "Galmi"],false,9,7,1,24,3,1,5,1,0,2,Xi'an,Galmi,true,494936107,68,Created 04/02/2024 at 18:22,4,2,2024,false,39,Abhilasha,Phoenix,Winning a Great Battle by more than 10 points (Goan-Sul),2,Tomorrow,Justice,Narashima,Xi'an,Galmi,Goan-Sul,Abunakkashii
["Xi'an" "Abhilasha" "Goan-Sul"],true,9,7,6,29,4,3,7,2,0,3,Xi'an,Goan-Sul,false,["Tomorrow" "Abunakkashii" "Narashima"],false,9,8,4,34,3,0,7,0,0,3,Narashima,Narashima,true,500623278,67,Created today at 16:49,true,39,Justice,Galmi,Conceded,2,Tomorrow,Xi'an,Abhilasha,Abunakkashii,Narashima,Goan-Sul,Phoenix
["Galmi" "Narashima" "Tomorrow"],true,11,6,5,28,0,0,4,2,0,3,Galmi,Narashima,false,["Xi'an" "Abunakkashii" "Goan-Sul"],false,7,5,5,18,2,1,2,0,0,2,Goan-Sul,Xi'an,true,488245708,67,Created 03/17/2024 at 09:56,3,17,2024,true,11312,Justice,Phoenix,Controlling 15 cards face up,2,Xi'an,Galmi,Narashima,Abunakkashii,Goan-Sul,Tomorrow,Abhilasha
["Goan-Sul" "Tomorrow" "Abhilasha"],true,11,5,4,35,2,1,8,1,0,2,Goan-Sul,Goan-Sul,true,["Phoenix" "Galmi" "Xi'an"],false,9,5,4,24,1,0,5,1,0,2,Phoenix,Phoenix,false,494436276,66,Created 04/01/2024 at 14:21,4,1,2024,false,10685,Narashima,Justice,Controlling 2 Supremacy tokens,2,Goan-Sul,Phoenix,Galmi,Tomorrow,Abhilasha,Xi'an,Abunakkashii
["Abhilasha" "Galmi" "Xi'an"],true,9,8,2,22,8,1,5,1,0,2,Xi'an,Abhilasha,true,["Goan-Sul" "Phoenix" "Tomorrow"],false,10,5,2,28,2,2,4,3,0,2,Phoenix,Phoenix,false,500762219,66,Created yesterday at 22:47,true,43,Narashima,Justice,Conceded,2,Abhilasha,Goan-Sul,Phoenix,Galmi,Xi'an,Tomorrow,Abunakkashii
["Xi'an" "Galmi" "Tomorrow"],true,10,7,4,51,0,0,8,6,0,4,Galmi,Galmi,false,["Abhilasha" "Narashima" "Justice"],false,9,5,4,24,3,0,6,4,0,2,Narashima,Narashima,true,498614060,66,Created yesterday at 17:54,false,38,Goan-Sul,Phoenix,Conceded,2,Abhilasha,Xi'an,Galmi,Narashima,Justice,Tomorrow,Abunakkashii
["Narashima" "Tomorrow" "Abunakkashii"],true,10,7,3,30,2,0,4,0,0,3,Abunakkashii,Tomorrow,false,["Abhilasha" "Galmi" "Xi'an"],false,9,5,3,24,3,0,3,0,1,3,Abhilasha,Xi'an,true,495847103,66,Created 04/04/2024 at 22:11,4,4,2024,true,39,Goan-Sul,Phoenix,Controlling 2 Supremacy tokens,2,Abhilasha,Narashima,Tomorrow,Galmi,Xi'an,Abunakkashii,Justice
["Galmi" "Xi'an" "Tomorrow"],true,10,8,5,25,4,0,1,5,0,2,Xi'an,Xi'an,true,["Abhilasha" "Goan-Sul" "Phoenix"],false,9,8,2,24,6,2,1,4,0,4,Goan-Sul,Goan-Sul,false,496514390,66,Created 04/06/2024 at 16:04,4,6,2024,false,35,Justice,Narashima,Controlling 15 cards face up,1,Galmi,Abhilasha,Goan-Sul,Xi'an,Tomorrow,Phoenix,Abunakkashii
["Xi'an" "Abhilasha" "Justice"],true,7,4,1,14,5,0,0,2,0,2,Justice,Justice,false,["Galmi" "Phoenix" "Tomorrow"],false,5,4,2,18,0,0,1,0,0,2,Galmi,Tomorrow,true,490802088,66,Created 03/23/2024 at 15:55,3,23,2024,true,23,Abunakkashii,Goan-Sul,Conceded,1,Galmi,Xi'an,Abhilasha,Phoenix,Tomorrow,Justice,Narashima
["Abhilasha" "Xi'an" "Tomorrow"],true,6,8,3,26,5,0,4,0,0,2,Abhilasha,Abhilasha,true,["Phoenix" "Justice" "Abunakkashii"],false,6,3,1,22,1,1,3,0,0,2,Abunakkashii,Phoenix,false,498327073,65,Created yesterday at 23:06,true,38,Narashima,Galmi,Controlling 2 Supremacy tokens,2,Abhilasha,Phoenix,Justice,Xi'an,Tomorrow,Abunakkashii,Goan-Sul
["Galmi" "Goan-Sul" "Xi'an"],true,7,3,1,17,3,2,4,1,0,2,Goan-Sul,Goan-Sul,false,["Justice" "Tomorrow" "Narashima"],false,4,4,1,26,0,1,3,0,0,2,Narashima,Tomorrow,true,496782447,65,Created 04/07/2024 at 08:40,4,7,2024,false,1610,Abhilasha,Phoenix,Controlling 2 Supremacy tokens,2,Justice,Galmi,Goan-Sul,Tomorrow,Narashima,Xi'an,Abunakkashii
["Galmi" "Xi'an" "Justice"],true,12,9,1,28,4,1,8,0,0,2,Justice,Justice,false,["Goan-Sul" "Phoenix" "Tomorrow"],false,7,5,2,28,1,8,10,0,0,2,Goan-Sul,Goan-Sul,true,495544395,65,Created 04/04/2024 at 04:45,4,4,2024,false,8816,Abhilasha,Narashima,Controlling 2 Supremacy tokens,3,Goan-Sul,Galmi,Xi'an,Phoenix,Tomorrow,Justice,Abunakkashii
["Galmi" "Narashima" "Tomorrow"],true,9,11,4,36,0,0,7,2,0,2,Galmi,Narashima,false,["Xi'an" "Justice" "Phoenix"],false,10,11,4,35,0,1,7,3,1,3,Xi'an,Xi'an,true,498124328,65,Created yesterday at 14:38,true,49,Abhilasha,Abunakkashii,Controlling 2 Supremacy tokens,2,Xi'an,Galmi,Narashima,Justice,Phoenix,Tomorrow,Goan-Sul
